OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
103443,376724,US,TX,48,365,48365,5,,,0,-94.3354841534591,32.1481128198277
103447,376728,US,TX,48,365,48365,5,,,0,-94.3348854523734,32.1584206490926
103462,376743,US,TX,48,365,48365,5,,,0,-94.3330761834074,32.1519106615764
103465,376746,US,TX,48,365,48365,5,,,0,-94.3325715368303,32.1534884821714
103466,376747,US,TX,48,199,48199,5,,,3,-94.3325319750252,30.112017046219
103470,376751,US,TX,48,37,48037,5,,,0,-94.3320659317507,33.4592285179846
103475,376756,US,TX,48,37,48037,5,,,0,-94.3308836679885,33.4638325774133
103487,376768,US,TX,48,37,48037,5,,,0,-94.3285422990319,33.446645600751
103495,376776,US,TX,48,37,48037,5,,,0,-94.3275986511653,33.4592996320429
103501,376782,US,TX,48,37,48037,5,,,0,-94.3270045943696,33.4423276993415
103506,376787,US,TX,48,37,48037,5,,,0,-94.3265092992545,33.4622916007575
103508,376789,US,TX,48,37,48037,5,,,0,-94.3262313003185,33.457939599388
103509,376790,US,TX,48,37,48037,5,,,0,-94.3262115589418,33.4577229028648
103510,376791,US,TX,48,37,48037,5,,,0,-94.3261393011553,33.4483876001659
103512,376793,US,TX,48,37,48037,5,,,0,-94.3261122995945,33.4488686003066
103513,376794,US,TX,48,37,48037,5,,,0,-94.3260863005536,33.4500375994927
103514,376795,US,TX,48,37,48037,5,,,0,-94.3260736405962,33.4563954324167
103516,376797,US,TX,48,37,48037,5,,,0,-94.3259098615503,33.4571108865379
103518,376799,US,TX,48,37,48037,5,,,0,-94.3257633238696,33.4522406254859
103520,376801,US,TX,48,37,48037,5,,,0,-94.3254443869094,33.4478358389834
103522,376803,US,TX,48,37,48037,5,,,0,-94.3251842644475,33.4439957453176
103523,376804,US,TX,48,37,48037,5,,,0,-94.3250737294468,33.442586298131
103524,376805,US,TX,48,37,48037,5,,,0,-94.3250564889798,33.4553696611739
103526,376807,US,TX,48,37,48037,5,,,0,-94.3249099512991,33.4408192114039
103527,376808,US,TX,48,37,48037,5,,,0,-94.3246934645021,33.4636167829175
103529,376810,US,TX,48,37,48037,5,,,0,-94.3246676828535,33.4373170105821
103530,376811,US,TX,48,245,48245,5,,,0,-94.3246039366043,30.0494878593971
103533,376814,US,TX,48,203,48203,5,,,0,-94.3244466802256,32.5522990954619
103536,376817,US,TX,48,37,48037,5,,,0,-94.3241740163841,33.4639849470955
103537,376818,US,TX,48,37,48037,5,,,0,-94.3241255361048,33.4536198138976
103539,376820,US,TX,48,37,48037,5,,,0,-94.3236227256841,33.3388384406925
103544,376825,US,TX,48,37,48037,5,,,0,-94.3228770997438,33.4642544997616
103545,376826,US,TX,48,37,48037,5,,,0,-94.3222722496899,33.4490943493259
103547,376828,US,TX,48,37,48037,5,,,0,-94.3220826117402,33.4561023556217
103550,376830,US,TX,48,37,48037,5,,,0,-94.3207206624632,33.4443964845642
103553,376833,US,TX,48,37,48037,5,,,0,-94.3198552991803,33.4490796000222
103554,376834,US,TX,48,37,48037,5,,,0,-94.3198243001165,33.4449346007428
103555,376835,US,TX,48,37,48037,5,,,0,-94.3196911033161,33.4490559904876
103557,376837,US,TX,48,37,48037,5,,,0,-94.3194707717297,33.4445688832296
103559,376839,US,TX,48,37,48037,5,,,0,-94.3191513002719,33.4552186006802
103561,376841,US,TX,48,37,48037,5,,,0,-94.3183414600602,33.4642824494377
103581,376861,US,TX,48,419,48419,5,,,3,-94.3174651508055,31.9763155514614
103584,376864,US,TX,48,37,48037,5,,,0,-94.3165917143632,33.4644033510175
103587,376867,US,TX,48,37,48037,5,,,0,-94.3160831367584,33.4620414902061
103588,376868,US,TX,48,37,48037,5,,,0,-94.3159554124947,33.4564052781969
103594,376874,US,TX,48,199,48199,5,,,0,-94.3150787124729,30.3759782956552
103596,376876,US,TX,48,199,48199,5,,,0,-94.3147315648196,30.3760575160955
103597,376877,US,TX,48,199,48199,5,,,0,-94.3132694327272,30.3763911805389
103599,376879,US,TX,48,37,48037,5,,,0,-94.3124342995502,33.4615915998067
103601,376881,US,TX,48,37,48037,5,,,0,-94.3120834885672,33.4598434069548
103602,376882,US,TX,48,37,48037,5,,,0,-94.3120473008343,33.4562546002385
103604,376884,US,TX,48,37,48037,5,,,0,-94.3118660333863,33.4547570496353
103605,376885,US,TX,48,37,48037,5,,,0,-94.3118248905463,33.464067174649
103609,376889,US,TX,48,199,48199,5,,,0,-94.3113796585421,30.3768224364403
103619,376899,US,TX,48,37,48037,5,,,0,-94.3103624467385,33.4532058451712
103621,376901,US,TX,48,37,48037,5,,,0,-94.3102905428882,33.4494736254836
103623,376903,US,TX,48,37,48037,5,,,0,-94.3100736213067,33.4627754877102
103645,376925,US,TX,48,37,48037,5,,,0,-94.3071097863336,33.4541887300535
103669,376948,US,TX,48,37,48037,5,,,0,-94.3036143768844,33.4604059960173
103670,376949,US,TX,48,37,48037,5,,,0,-94.3036114789193,33.4299873452172
103671,376950,US,TX,48,37,48037,5,,,0,-94.3036100002923,33.4503294563264
103672,376951,US,TX,48,37,48037,5,,,0,-94.3035994477827,33.458457939699
103673,376952,US,TX,48,37,48037,5,,,0,-94.3035929933873,33.4355635426179
103674,376953,US,TX,48,37,48037,5,,,0,-94.3035726133085,33.4406924592539
103675,376954,US,TX,48,37,48037,5,,,0,-94.3035700001093,33.4415802226448
103683,376962,US,TX,48,37,48037,5,,,0,-94.3012242994765,33.4219024995832
103684,376963,US,TX,48,37,48037,5,,,0,-94.3012051303266,33.465435675221
103698,376976,US,TX,48,37,48037,5,,,0,-94.2986508004607,33.4287470005281
103699,376977,US,TX,48,37,48037,5,,,0,-94.2985742127945,33.4244605284211
103700,376978,US,TX,48,203,48203,5,,,0,-94.2985588030941,32.5518569791465
103703,376981,US,TX,48,37,48037,5,,,0,-94.2978537998692,33.4605650004616
103710,376988,US,TX,48,37,48037,5,,,0,-94.296812000278,33.4148661997799
103715,376993,US,TX,48,203,48203,5,,,0,-94.2963260494386,32.5589933006169
103722,377000,US,TX,48,37,48037,5,,,0,-94.295973154364,33.4397441772573
103728,377006,US,TX,48,199,48199,5,,,0,-94.2951835711619,30.3805184579244
103730,377008,US,TX,48,315,48315,5,,,0,-94.294724752139,32.8424852386322
103734,377012,US,TX,48,37,48037,5,,,0,-94.2933415217729,33.4604488659272
103736,377014,US,TX,48,315,48315,5,,,0,-94.292699728503,32.8457739288288
103744,377022,US,TX,48,37,48037,5,,,0,-94.2908960120238,33.4603889193936
103755,377033,US,TX,48,37,48037,5,,,0,-94.2900001356657,33.4424562900952
103762,377040,US,TX,48,37,48037,5,,,0,-94.2895128005224,33.4506280001392
103768,377046,US,TX,48,37,48037,5,,,0,-94.2886427992377,33.4589429992012
103771,377049,US,TX,48,37,48037,5,,,0,-94.2883727189509,33.4618873582142
103777,377055,US,TX,48,37,48037,5,,,0,-94.2876497458271,33.4400833706578
103788,377066,US,TX,48,37,48037,5,,,0,-94.286049800492,33.4641209997662
103793,377071,US,TX,48,315,48315,5,,,3,-94.2848707050877,32.7410185799459
103795,377073,US,TX,48,37,48037,5,,,0,-94.2848272562724,33.4640737259313
103799,377077,US,TX,48,419,48419,5,,,0,-94.2838030942035,31.9460471627152
103800,377078,US,TX,48,419,48419,5,,,0,-94.2837772335031,31.9439697597546
103801,377079,US,TX,48,315,48315,5,,,0,-94.2835805168289,32.8661999335646
103812,377090,US,TX,48,37,48037,5,,,0,-94.2801121520596,33.4639530457155
103813,377091,US,TX,48,37,48037,5,,,0,-94.2798659453998,33.4409108841894
103817,377095,US,TX,48,37,48037,5,,,0,-94.2784953758893,33.4444472134145
103819,377097,US,TX,48,37,48037,5,,,0,-94.2781527323888,33.4529162974822
103820,377098,US,TX,48,37,48037,5,,,0,-94.2781217998004,33.4588790001103
103822,377100,US,TX,48,315,48315,5,,,3,-94.2778578810581,32.8804345052411
103832,377109,US,TX,48,419,48419,5,,,0,-94.2747780223778,31.9399614889339
103846,377123,US,TX,48,37,48037,5,,,0,-94.2725799454889,33.4438502823493
103847,377124,US,TX,48,419,48419,5,,,0,-94.2725590030647,31.9395351308745
103852,377129,US,TX,48,37,48037,5,,,0,-94.2718887358952,33.4637634080344
103871,377148,US,TX,48,37,48037,5,,,0,-94.2683210749477,33.463635504603
103877,377154,US,TX,48,37,48037,5,,,0,-94.2660438807368,33.4502010189036
103879,377155,US,TX,48,37,48037,5,,,0,-94.2657546187237,33.4591492184226
103887,377162,US,TX,48,37,48037,5,,,0,-94.2617446884157,33.4440959501666
103891,377166,US,TX,48,37,48037,5,,,0,-94.2599398670087,33.3576682600249
103892,377167,US,TX,48,419,48419,5,,,0,-94.2590629738492,31.9535674471717
103895,377170,US,TX,48,67,48067,5,,,0,-94.2581738456355,32.9298847032099
103896,377171,US,TX,48,37,48037,5,,,0,-94.2576846985902,33.4633744325748
103901,377176,US,TX,48,37,48037,5,,,0,-94.2552086227653,33.4526878706988
103905,377179,US,TX,48,37,48037,5,,,0,-94.2543548154102,33.3585391286066
103909,377183,US,TX,48,67,48067,5,,,0,-94.2537432109238,32.937348656009
103914,377188,US,TX,48,419,48419,5,,,0,-94.2528688887426,31.9455867123316
103915,377189,US,TX,48,37,48037,5,,,0,-94.2526621199204,33.3588030684965
103917,377191,US,TX,48,419,48419,5,,,0,-94.2524720220332,31.9451462318781
103919,377193,US,TX,48,37,48037,5,,,0,-94.2514203005497,33.4645134003777
103920,377194,US,TX,48,203,48203,5,,,0,-94.2510724351424,32.5418348460461
103921,377195,US,TX,48,245,48245,5,,,0,-94.2509078161717,29.9263488630529
103922,377196,US,TX,48,419,48419,5,,,0,-94.2504270001024,31.9424232008622
103923,377197,US,TX,48,419,48419,5,,,0,-94.2501897837819,31.9420543176089
103924,377198,US,TX,48,419,48419,5,,,0,-94.2501491790328,31.9421115172046
103927,377201,US,TX,48,245,48245,5,,,0,-94.2493620608078,30.0803832469538
103928,377202,US,TX,48,37,48037,5,,,0,-94.2492327752721,33.3593378021839
103929,377203,US,TX,48,203,48203,5,,,0,-94.2491771641661,32.533700976945
103930,377204,US,TX,48,203,48203,5,,,0,-94.2489826923818,32.5398656890406
103931,377205,US,TX,48,203,48203,5,,,0,-94.2489530452825,32.5357288160788
103933,377207,US,TX,48,67,48067,5,,,0,-94.2482537023423,32.9425472361501
103934,377208,US,TX,48,419,48419,5,,,0,-94.2481471414883,31.9432407620849
103936,377210,US,TX,48,37,48037,5,,,0,-94.2477800000317,33.362839999861
103938,377212,US,TX,48,419,48419,5,,,0,-94.2477329417855,31.9434118424832
103939,377213,US,TX,48,37,48037,5,,,0,-94.2475094427395,33.4423961114932
103940,377214,US,TX,48,419,48419,5,,,0,-94.2472167186193,31.9436970812215
103941,377215,US,TX,48,37,48037,5,,,0,-94.2465508352284,33.3600593119995
103942,377216,US,TX,48,37,48037,5,,,0,-94.2457509393668,33.4419571292088
103943,377217,US,TX,48,37,48037,5,,,0,-94.2454147619397,33.4534324170888
103944,377218,US,TX,48,37,48037,5,,,0,-94.2434300223544,33.4404960497259
103945,377219,US,TX,48,37,48037,5,,,0,-94.2433803006034,33.3618079920147
103947,377221,US,TX,48,37,48037,5,,,0,-94.2427898909678,33.4567213693434
103948,377222,US,TX,48,419,48419,5,,,0,-94.2425230158699,31.9462905802469
103949,377223,US,TX,48,203,48203,5,,,0,-94.2419536591512,32.5390474919916
103957,377231,US,TX,48,37,48037,5,,,0,-94.2397403118008,33.4566263713917
103964,377237,US,TX,48,203,48203,5,,,0,-94.2388603670642,32.7113262403992
103965,377238,US,TX,48,203,48203,5,,,0,-94.2387944882146,32.7082304332613
103966,377239,US,TX,48,203,48203,5,,,0,-94.2386127446595,32.5375879821267
103967,377240,US,TX,48,37,48037,5,,,0,-94.2382400983269,33.4476529044604
103968,377241,US,TX,48,203,48203,5,,,0,-94.2381056223254,32.7102555069984
103969,377242,US,TX,48,37,48037,5,,,0,-94.2377229265397,33.4486370275505
103970,377243,US,TX,48,37,48037,5,,,0,-94.2373271090626,33.446663612526
103976,377249,US,TX,48,245,48245,5,,,0,-94.2341522346764,30.0763521734703
103978,377251,US,TX,48,37,48037,5,,,0,-94.2338812902103,33.4462821810975
103979,377252,US,TX,48,203,48203,5,,,0,-94.233358832736,32.7047325710317
103982,377255,US,TX,48,203,48203,5,,,0,-94.2324336605198,32.5206108889872
103983,377256,US,TX,48,245,48245,5,,,0,-94.2322463195623,30.07576251966
103984,377257,US,TX,48,203,48203,5,,,0,-94.2321836818341,32.5329115349992
103985,377258,US,TX,48,419,48419,5,,,0,-94.2318396998439,31.9222784001471
103986,377259,US,TX,48,245,48245,5,,,0,-94.2312754248948,30.0761137344652
103987,377260,US,TX,48,245,48245,5,,,0,-94.2307816039151,30.0622579783233
103988,377261,US,TX,48,419,48419,5,,,0,-94.2305294001025,31.9200266997516
103990,377262,US,TX,48,245,48245,5,,,0,-94.2300091057714,30.0755933530827
103992,377264,US,TX,48,203,48203,5,,,0,-94.2298902002688,32.5194416006696
103994,377266,US,TX,48,203,48203,5,,,0,-94.2295685998038,32.5313207267488
103995,377267,US,TX,48,245,48245,5,,,0,-94.2294487771213,30.0749780312586
103996,377268,US,TX,48,245,48245,5,,,0,-94.22936779849,30.0628895039778
103997,377269,US,TX,48,245,48245,5,,,0,-94.2292595128707,30.0740945619194
103998,377270,US,TX,48,245,48245,5,,,0,-94.2291584416215,30.0671613985027
103999,377271,US,TX,48,245,48245,5,,,0,-94.2291444368862,30.0644255822718
104001,377273,US,TX,48,203,48203,5,,,0,-94.2288361988611,32.5172646002863
104003,377275,US,TX,48,245,48245,5,,,0,-94.2286865898404,30.0742288017688
104006,377278,US,TX,48,245,48245,5,,,0,-94.2280268114002,30.0641153922448
104012,377284,US,TX,48,245,48245,5,,,0,-94.2274576208699,30.0663030174523
104023,377295,US,TX,48,245,48245,5,,,0,-94.2227059722931,30.0633544853732
104026,377298,US,TX,48,245,48245,5,,,0,-94.2212921453084,30.0653819127983
104034,377306,US,TX,48,245,48245,5,,,0,-94.2199788002782,29.9737877994086
104040,377311,US,TX,48,245,48245,5,,,0,-94.2184039008715,29.968464999319
104042,377313,US,TX,48,245,48245,5,,,0,-94.2174988006121,29.9765078006816
104043,377314,US,TX,48,245,48245,5,,,0,-94.2174348001397,29.9695957995435
104044,377315,US,TX,48,245,48245,5,,,0,-94.2173067991948,29.9764118005222
104051,377320,US,TX,48,245,48245,5,,,0,-94.2142248995423,29.9725696994749
104076,377341,US,TX,48,67,48067,5,,,0,-94.2045664902885,33.0054813482579
104089,377354,US,TX,48,199,48199,5,,,0,-94.2012905230935,30.3590885884631
104106,377371,US,TX,48,199,48199,5,,,0,-94.1992369123703,30.3581751659884
104107,377372,US,TX,48,245,48245,5,,,0,-94.1990931837215,30.0752074904491
104112,377377,US,TX,48,245,48245,5,,,0,-94.1981506812068,29.988389073064
104125,377388,US,TX,48,419,48419,5,,,0,-94.1958405808087,31.9572615402839
104133,377393,US,TX,48,245,48245,5,,,0,-94.1939513258498,30.0672587840786
104134,377394,US,TX,48,67,48067,5,,,0,-94.193828134485,33.0248820471986
104135,377395,US,TX,48,199,48199,5,,,0,-94.1937718999482,30.3560627006863
104136,377396,US,TX,48,199,48199,5,,,0,-94.1933096996666,30.3552570993541
104159,377409,US,TX,48,199,48199,5,,,0,-94.1904168998729,30.3548236995729
104162,377412,US,TX,48,199,48199,5,,,0,-94.1900638493898,30.2001896092083
104166,377416,US,TX,48,199,48199,5,,,0,-94.1896675450258,30.2470950128731
104167,377417,US,TX,48,199,48199,5,,,0,-94.1896015943109,30.2549895270194
104197,377439,US,TX,48,199,48199,5,,,0,-94.1854498990713,30.3527367003396
104202,377443,US,TX,48,199,48199,5,,,0,-94.1850407002897,30.3516100996693
104206,377447,US,TX,48,199,48199,5,,,0,-94.1845902212259,30.3516572027015
104211,377451,US,TX,48,245,48245,5,,,0,-94.183983199944,30.17253890034
104214,377453,US,TX,48,199,48199,5,,,0,-94.1837441178227,30.364046520392
104217,377456,US,TX,48,245,48245,5,,,0,-94.1835534018946,30.0748506955286
104219,377458,US,TX,48,199,48199,5,,,3,-94.1833727641657,30.1839754352787
104222,377461,US,TX,48,199,48199,5,,,0,-94.182892898514,30.368227188199
104223,377462,US,TX,48,199,48199,5,,,0,-94.1827329992918,30.3517860000724
104224,377463,US,TX,48,199,48199,5,,,0,-94.1825969000346,30.3511536999356
104226,377465,US,TX,48,199,48199,5,,,0,-94.1824327814255,30.2812182756981
104227,377466,US,TX,48,199,48199,5,,,0,-94.182256999989,30.3520149998893
104230,377469,US,TX,48,199,48199,5,,,0,-94.1820632001445,30.3505138987389
104242,377480,US,TX,48,199,48199,5,,,0,-94.180528891114,30.3498314755913
104246,377484,US,TX,48,199,48199,5,,,0,-94.1799038307629,30.3495558953356
104247,377485,US,TX,48,245,48245,5,,,0,-94.1797879462946,30.0691850038889
104249,377487,US,TX,48,199,48199,5,,,0,-94.1790326329223,30.3492333248589
104256,377491,US,TX,48,199,48199,5,,,0,-94.1780010849051,30.3694878535001
104259,377494,US,TX,48,245,48245,5,,,0,-94.1776715074004,30.1763867418859
104265,377498,US,TX,48,245,48245,5,,,0,-94.1768708120382,30.1719683459426
104266,377499,US,TX,48,199,48199,5,,,0,-94.1767574347679,30.3487241365923
